2021-02-12 21:20:51,34515,5
2021-02-12 23:08:15,34515,5
2021-02-13 00:01:43,34514,5
2021-02-13 01:15:43,34514,5
2021-02-13 02:01:01,34513,5
2021-02-13 03:00:46,34512,5
2021-02-13 04:01:06,34512,5
2021-02-13 05:01:04,34512,5
2021-02-13 06:01:17,34513,5
2021-02-13 07:01:13,34514,5
2021-02-13 08:01:59,34514,5
2021-02-13 09:28:14,34513,5
2021-02-13 10:06:01,34513,5
2021-02-13 11:00:59,34511,5
2021-02-13 12:01:02,34512,5
2021-02-13 13:01:02,34510,5
2021-02-13 14:01:29,34511,5
2021-02-13 15:00:57,34509,5
2021-02-13 16:01:22,34510,5
2021-02-13 17:01:21,34511,5
2021-02-13 18:01:23,34512,5
2021-02-13 19:01:14,34515,5
2021-02-13 20:01:15,34516,5
2021-02-13 21:01:27,34515,5
2021-02-13 22:01:16,34516,5
2021-02-13 23:01:09,34517,5
2021-02-14 00:01:45,34516,5
2021-02-14 01:14:09,34517,5
2021-02-14 02:01:15,34517,5
2021-02-14 03:00:53,34517,5
2021-02-14 04:00:59,34517,5
2021-02-14 05:00:59,34518,5
2021-02-14 06:01:24,34518,5
2021-02-14 07:01:18,34517,5
2021-02-14 08:02:03,34517,5
2021-02-14 09:29:42,34518,5
2021-02-14 10:08:08,34519,5
2021-02-14 11:00:56,34517,5
